Date,Stock,Sector,Country,Employess,Float,Io,Short_ratio,Prev_close,premarket_high,premarket_time_high,premarket_vol_high,premarket_vol_cum_high,premarket_low,premarket_time_low,premarket_volume,Open_price,firsthour_high,firsthour_high_time,firsthour_vol_high,firsthour_vol_cum_high,firsthour_low,firsthour_low_time,firsthour_vol_low,firsthour_vol_cum_low,firsthour_volume,morning_high,morning_high_time,morning_vol_high,morning_vol_cum_high,morning_low,morning_low_time,morning_vol_low,morning_vol_cum_low,morning_volume,middle_high,middle_high_time,middle_vol_high,middle_vol_cum_high,middle_low,middle_low_time,middle_vol_low,middle_vol_cum_low,middle_volume,afternoon_high,afternoon_high_time,afternoon_vol_high,afternoon_vol_cum_high,afternoon_low,afternoon_low_time,afternoon_vol_low,afternoon_vol_cum_low,afternoon_volume,market_high,market_high_time,market_vol_high,market_vol_cum_high,market_low,market_low_time,market_vol_low,market_vol_cum_low,market_volume,close_price,afterhour_high,afterhour_high_time,afterhour_vol_high,afterhour_vol_cum_high,afterhour_low,afterhour_low_time,afterhour_vol_low,afterhour_vol_cum_low,afterhour_volume
2022-03-15,KAVL,Consumer Defensive,United States,9,13.92,0.91,4.61,1.4061,1.65,04:04:00,0.008105,0.01,-19.39,07:01:00,0.5,1.63,2.34,09:55:00,1.346217,11.37,1.58,09:30:00,0.014318,0.5,24.45,2.34,09:55:00,1.346217,11.37,1.58,09:30:00,0.014318,0.5,32.16,1.93,12:21:00,0.543831,34.4,1.71,12:45:00,0.115673,35.83,4.27,1.86,14:20:00,0.073095,37.31,1.73,14:00:00,0.008038,36.83,2.33,2.34,09:55:00,1.346217,11.37,1.58,09:30:00,0.014318,0.5,38.67,1.78,1.84,16:55:00,0.03677,39.28,1.68,16:21:00,0.000458,39.21,0.33
2022-03-15,HYMC,Basic Materials,United States,240,41.05,21.64,7.85,1.375,2.97,07:35:00,0.8784,18.92,-25.25,08:03:00,62.99,2.71,2.72,09:30:00,0.199388,62.99,1.68,10:28:00,2.271586,174.54,113.04,2.72,09:30:00,0.199388,62.99,1.53,11:54:00,1.019472,239.54,179.43,1.78,12:50:00,0.749151,263.98,1.54,12:05:00,0.672614,244.23,41.69,1.72,14:56:00,0.922686,302.99,1.5,14:25:00,1.432549,290.18,37.94,2.72,09:30:00,0.199388,62.99,1.5,14:25:00,1.432549,290.18,258.66,1.51,1.75,19:42:00,0.103081,330.12,1.42,16:23:00,0.323389,322.98,10.42
2022-03-15,AGRI,Consumer Defensive,Canada,5,11.25,4.73,2.08,3.955,5.05,04:04:00,0.119382,0.36,-21.39,07:31:00,4.71,4.01,4.32,09:40:00,0.86338,9.37,3.57,10:27:00,0.183536,15.85,11.37,4.32,09:40:00,0.86338,9.37,3.57,10:27:00,0.183536,15.85,15.57,4.13,12:08:00,0.213991,21.29,3.71,12:46:00,0.104716,23.5,4.87,4.1,15:13:00,0.112262,26.71,3.73,15:59:00,0.047819,28.61,3.83,4.32,09:40:00,0.86338,9.37,3.57,10:27:00,0.183536,15.85,24.01,3.76,3.8,16:02:00,0.009016,28.7,3.35,17:46:00,0.017392,29.09,0.83
2022-03-17,EFOI,Consumer Cyclical,United States,58,5.03,16.09,1.84,1.51,2.3,06:23:00,0.003387,0.01,-38.26,08:24:00,1.5,1.5,1.5,09:31:00,0.032316,1.53,1.33,09:41:00,0.020508,1.67,0.45,1.5,09:31:00,0.032316,1.53,1.2,10:52:00,0.033721,2.23,0.96,1.33,12:47:00,0.0001,2.6,1.25,12:00:00,0.00721,2.45,0.29,1.4,15:57:00,0.003797,2.95,1.32,14:00:00,0.001401,2.74,0.24,1.5,09:31:00,0.032316,1.53,1.2,10:52:00,0.033721,2.23,1.48,1.4,1.4,16:00:00,0.013826,2.98,1.31,17:20:00,0.000401,2.98,0.02
2022-03-17,AQST,Healthcare,United States,157,39.27,39.24,4.44,2.6,3.43,08:08:00,0.065557,0.16,-18.37,09:30:00,0.78,2.83,2.95,09:57:00,0.042683,1.22,2.73,09:42:00,0.027184,1.01,0.63,2.95,09:57:00,0.042683,1.22,2.71,10:44:00,0.0144,1.47,0.78,2.85,12:53:00,0.0001,1.6,2.75,12:00:00,0.000319,1.56,0.19,2.95,15:46:00,0.028954,1.99,2.82,14:00:00,0.001,1.75,0.37,2.95,09:57:00,0.042683,1.22,2.71,10:44:00,0.0144,1.47,1.34,2.86,2.92,19:40:00,0.0002,2.12,2.86,16:00:00,0.016743,2.12,0.02
2022-03-17,PIK,Consumer Cyclical,United States,nan,5.99,10.28,14.91,1.82,3.71,08:55:00,0.30094,6.0,-9.7,08:58:00,10.95,3.4,4.3,09:37:00,1.52412,24.25,3.3,09:31:00,1.657116,12.61,36.8,4.3,09:37:00,1.52412,24.25,3.14,11:48:00,0.129371,58.92,49.09,3.58,13:53:00,0.216778,70.23,3.07,12:14:00,0.25514,60.86,10.95,6.19,15:29:00,1.368568,107.11,3.3,14:03:00,0.308443,71.5,48.11,6.19,15:29:00,1.368568,107.11,3.07,12:14:00,0.25514,60.86,108.07,4.72,5.48,17:47:00,0.055671,122.94,4.46,16:13:00,0.073924,119.64,5.76
2022-03-17,IMPP,Energy,Greece,74,26.09,4.96,2.77,2.068,2.58,07:53:00,0.090456,3.34,-16.28,08:11:00,8.14,2.43,2.8,09:37:00,0.920579,14.14,2.41,09:30:00,0.04556,8.14,22.82,2.8,09:37:00,0.920579,14.14,2.35,10:38:00,0.344492,33.16,41.23,2.71,12:01:00,0.197618,49.53,2.4,13:42:00,0.289908,58.13,10.35,2.48,14:29:00,0.053256,61.22,2.25,15:49:00,0.240599,67.09,9.28,2.8,09:37:00,0.920579,14.14,2.25,15:49:00,0.240599,67.09,60.59,2.33,2.41,16:05:00,0.029869,68.79,2.29,16:26:00,0.013425,68.93,1.39
2022-03-17,EIGR,Healthcare,United States,43,29.09,71.24,7.32,5.69,7.2,09:03:00,0.023396,0.46,-8.89,09:07:00,0.81,6.67,8.14,10:29:00,0.231216,11.67,6.26,09:31:00,0.152523,0.96,10.99,8.35,11:08:00,0.408198,16.56,6.26,09:31:00,0.152523,0.96,18.25,8.35,12:13:00,0.142515,19.95,7.56,13:26:00,0.118442,22.06,3.63,8.24,15:38:00,0.072267,25.59,7.67,14:18:00,0.023232,22.98,4.12,8.35,11:08:00,0.408198,16.56,6.26,09:31:00,0.152523,0.96,25.97,7.98,8.31,16:16:00,0.006948,26.82,7.83,17:26:00,0.002058,26.88,0.22
2022-03-17,HUSA,Energy,United States,2,8.83,5.46,8.02,5.54,6.59,07:54:00,0.045206,0.43,-12.29,08:11:00,1.29,6.2,6.89,09:36:00,0.306552,2.71,6.2,09:31:00,0.206658,1.5,4.96,7.38,12:00:00,0.157369,12.36,6.2,09:31:00,0.206658,1.5,11.08,7.38,12:00:00,0.157369,12.36,6.52,13:06:00,0.054637,14.93,3.62,7.05,14:22:00,0.100659,16.91,6.3,15:31:00,0.095624,18.65,3.49,7.38,12:00:00,0.157369,12.36,6.2,09:31:00,0.206658,1.5,18.01,6.57,6.65,16:01:00,0.000365,19.29,6.42,16:27:00,0.00436,19.31,0.15
2022-03-18,GROM,Communication Services,United States,89,8.75,7.07,3.48,0.939,1.8,04:03:00,0.17626,0.46,-25.56,09:26:00,11.21,1.4,1.57,10:24:00,0.985351,34.54,1.29,09:54:00,0.45941,23.87,27.78,1.66,11:07:00,0.73312,52.31,1.29,09:54:00,0.45941,23.87,52.84,1.54,12:00:00,0.153101,64.01,1.35,13:51:00,0.2256,77.98,15.0,1.49,15:19:00,0.284666,84.16,1.23,15:58:00,0.187633,89.74,11.42,1.66,11:07:00,0.73312,52.31,1.23,15:58:00,0.187633,89.74,79.01,1.26,1.29,16:00:00,0.282527,90.19,1.19,19:58:00,0.062125,91.46,1.58
2022-03-18,HYMC,Basic Materials,United States,240,41.05,21.64,7.85,1.38,1.72,04:17:00,0.152821,1.9,-15.7,08:05:00,9.02,1.47,1.48,09:30:00,0.046093,9.02,1.35,09:43:00,0.7224,15.61,18.91,1.48,09:30:00,0.046093,9.02,1.3,11:54:00,0.904886,41.58,33.54,1.37,12:24:00,0.049342,44.78,1.31,12:10:00,0.22455,43.79,8.89,1.36,14:34:00,0.342243,53.53,1.32,14:10:00,0.05421,52.05,7.8,1.48,09:30:00,0.046093,9.02,1.3,11:54:00,0.904886,41.58,50.07,1.34,1.37,16:12:00,0.021677,59.22,1.31,18:45:00,0.040447,61.72,3.74
2022-03-18,PIK,Consumer Cyclical,United States,nan,5.99,10.28,14.91,4.72,6.2,08:07:00,0.343935,4.86,-22.74,08:14:00,11.87,5.68,7.54,10:04:00,1.488472,48.51,5.57,09:31:00,1.865209,13.74,48.02,7.54,10:04:00,1.488472,48.51,5.57,09:31:00,1.865209,13.74,70.63,7.25,12:05:00,0.311144,83.44,6.03,13:45:00,0.24611,95.71,14.68,6.77,14:46:00,0.449288,103.93,5.8,16:00:00,0.291011,109.22,12.39,7.54,10:04:00,1.488472,48.51,5.57,09:31:00,1.865209,13.74,97.4,5.88,6.08,16:07:00,0.01007,109.36,5.52,17:55:00,0.01239,109.86,1.15
2022-03-22,SMFL,Consumer Defensive,United States,107,8.06,0,2.99,0.93,1.75,04:38:00,0.414437,4.61,-31.43,09:04:00,19.47,1.23,1.33,09:50:00,1.112862,27.91,1.12,10:13:00,0.321328,37.11,19.18,1.33,09:50:00,1.112862,27.91,1.01,11:57:00,0.545084,46.32,27.2,1.11,13:05:00,0.12472,48.89,1.03,12:00:00,0.047484,46.6,3.57,1.1,14:07:00,0.037111,50.29,1.0,15:58:00,0.259516,53.26,3.36,1.33,09:50:00,1.112862,27.91,1.0,15:58:00,0.259516,53.26,34.08,1.04,1.05,16:00:00,0.106475,53.48,1.0,18:48:00,0.018234,53.87,0.67
2022-03-22,ALZN,Healthcare,United States,3,50.67,0.96,1.39,1.13,1.55,04:21:00,0.093397,0.14,-18.71,09:23:00,3.33,1.33,1.45,09:37:00,0.451998,4.81,1.25,10:21:00,0.043568,7.32,4.25,1.45,09:37:00,0.451998,4.81,1.25,10:21:00,0.043568,7.32,6.83,1.44,12:15:00,0.24384,10.9,1.3,12:46:00,0.067389,12.13,2.87,1.39,15:26:00,0.043707,13.67,1.3,14:29:00,0.008308,13.16,1.4,1.45,09:37:00,0.451998,4.81,1.25,10:21:00,0.043568,7.32,11.09,1.35,1.42,17:30:00,0.001453,14.51,1.33,16:00:00,0.055716,14.41,0.24
2022-03-22,WNW,Consumer Cyclical,China,56,6.75,0.24,5.15,0.9799,1.3,04:48:00,0.070574,0.15,-19.23,09:12:00,1.39,1.1,1.24,10:25:00,0.085076,3.6,1.07,09:50:00,0.05388,2.17,2.37,1.34,10:57:00,0.149366,4.95,1.07,09:50:00,0.05388,2.17,5.8,1.22,13:01:00,0.101881,7.52,1.13,12:00:00,0.014197,7.18,0.82,1.24,15:29:00,0.010244,8.32,1.13,15:43:00,0.008424,8.49,0.63,1.34,10:57:00,0.149366,4.95,1.07,09:50:00,0.05388,2.17,7.24,1.17,1.23,17:42:00,0.002835,8.63,1.13,16:01:00,0.001511,8.62,0.03
2022-03-22,ENSV,Energy,United States,88,9.25,20.92,8.55,3.4,4.55,07:23:00,0.030999,0.44,-14.29,08:01:00,1.68,4.1,4.25,09:32:00,0.121275,1.96,3.47,10:08:00,0.120336,3.93,2.71,4.25,09:32:00,0.121275,1.96,3.4,10:32:00,0.044007,4.44,3.71,3.96,13:33:00,0.034527,6.37,3.53,12:26:00,0.01348,5.47,1.46,4.1,15:56:00,0.090977,8.34,3.7,14:31:00,0.023781,7.18,1.69,4.25,09:32:00,0.121275,1.96,3.4,10:32:00,0.044007,4.44,6.84,4.09,4.1,16:00:00,0.050955,8.52,3.82,19:38:00,0.0004,8.82,0.37
2022-03-22,KXIN,Consumer Cyclical,China,nan,nan,0.42,1.42,1.3,1.88,07:15:00,0.193339,1.99,-25.53,08:01:00,7.44,1.55,1.57,09:31:00,0.431071,7.87,1.36,10:10:00,0.091961,9.76,2.59,1.57,09:31:00,0.431071,7.87,1.33,10:47:00,0.09056,10.25,3.54,1.43,12:42:00,0.010113,11.22,1.38,12:01:00,0.056002,11.02,0.49,1.48,15:36:00,0.034046,12.16,1.39,14:38:00,0.034023,11.65,1.12,1.57,09:31:00,0.431071,7.87,1.33,10:47:00,0.09056,10.25,5.14,1.42,1.42,16:00:00,0.020048,12.57,1.32,18:14:00,0.007598,12.74,0.21
2022-03-22,DPRO,Industrials,Canada,nan,31.41,2.38,2.21,1.68,3.44,07:59:00,0.562335,10.39,-47.67,08:13:00,30.45,3.14,3.84,09:40:00,4.135087,62.11,2.96,10:24:00,1.171009,102.86,74.63,3.84,09:40:00,4.135087,62.11,2.96,10:24:00,1.171009,102.86,105.68,3.6,12:17:00,0.285526,139.35,2.62,13:49:00,0.503843,163.11,29.93,2.75,14:00:00,0.207265,165.64,2.28,15:54:00,0.350119,181.63,17.16,3.84,09:40:00,4.135087,62.11,2.28,15:54:00,0.350119,181.63,152.27,2.34,2.49,16:02:00,0.046651,182.66,2.26,16:04:00,0.038001,182.73,1.49
2022-03-22,PALI,Healthcare,United States,13,17.92,7.31,9.88,0.8085,1.59,08:43:00,0.584794,3.44,-22.64,08:58:00,10.77,1.34,1.53,09:36:00,1.660256,17.61,1.09,10:23:00,0.507349,35.05,26.79,1.53,09:36:00,1.660256,17.61,1.09,10:23:00,0.507349,35.05,33.88,1.22,12:21:00,0.568987,46.87,1.05,13:13:00,0.226149,51.32,9.06,1.12,14:18:00,0.080791,54.46,1.01,15:40:00,0.217707,56.42,4.16,1.53,09:36:00,1.660256,17.61,1.01,15:40:00,0.217707,56.42,47.02,1.01,1.05,16:00:00,0.181467,57.71,0.97,20:00:00,0.016548,58.24,0.72
2022-03-22,GEVO,Basic Materials,United States,97,188.08,42.54,17.85,4.59,5.57,09:07:00,0.104357,0.65,-8.44,09:30:00,1.95,5.19,5.49,10:15:00,0.334756,12.76,4.92,09:38:00,0.151609,4.38,12.33,5.49,10:15:00,0.334756,12.76,4.84,11:58:00,0.064044,21.65,19.87,4.93,12:11:00,0.093235,22.45,4.65,13:23:00,0.156801,26.19,6.41,4.76,15:10:00,0.073956,30.53,4.6,15:37:00,0.049263,31.69,5.29,5.49,10:15:00,0.334756,12.76,4.6,15:37:00,0.049263,31.69,31.43,4.68,4.74,16:05:00,0.008153,33.45,4.6,16:56:00,0.002154,33.49,0.41
2022-03-22,BKKT,Technology,United States,579,679.99,33.05,nan,5.76,5.98,06:25:00,0.002191,0.02,-1.67,09:29:00,0.18,5.91,7.17,10:29:00,0.293472,4.85,5.9,09:31:00,0.08561,0.26,4.9,7.36,10:55:00,0.258981,8.49,5.9,09:31:00,0.08561,0.26,12.18,6.99,13:38:00,0.081405,14.85,6.65,12:02:00,0.139043,12.58,3.06,7.18,15:51:00,0.15271,19.32,6.77,14:08:00,0.034611,15.41,4.74,7.36,10:55:00,0.258981,8.49,5.9,09:31:00,0.08561,0.26,19.82,7.11,7.12,16:01:00,0.004242,20.0,6.9,16:13:00,0.006239,20.02,0.32
2022-03-23,CREX,Technology,United States,105,11.42,14.12,2.75,0.85,1.48,04:03:00,0.201609,0.53,-26.35,08:46:00,8.39,1.13,1.19,09:31:00,0.598624,8.99,0.99,10:21:00,0.478823,16.74,8.97,1.19,09:31:00,0.598624,8.99,0.99,10:21:00,0.478823,16.74,11.5,1.02,12:00:00,0.001394,19.83,0.93,12:41:00,0.169633,20.79,2.82,1.0,14:00:00,0.00994,22.65,0.88,15:34:00,0.38026,24.8,3.49,1.19,09:31:00,0.598624,8.99,0.88,15:34:00,0.38026,24.8,17.8,0.92,0.96,16:02:00,0.003139,26.14,0.9,16:25:00,0.027155,26.22,0.4
2022-03-23,ZTEK,Healthcare,Canada,nan,94.88,0,nan,2.72,14.98,04:05:00,0.017363,0.03,-75.5,09:30:00,3.59,3.7,3.78,09:32:00,0.132324,3.87,3.32,09:33:00,0.221863,4.1,3.83,3.78,09:32:00,0.132324,3.87,3.16,10:42:00,0.21499,8.62,6.14,3.4,13:20:00,0.002827,10.3,3.2,12:46:00,0.041555,9.99,0.75,3.58,14:43:00,0.046884,10.82,3.29,14:01:00,0.002712,10.46,1.01,3.78,09:32:00,0.132324,3.87,3.16,10:42:00,0.21499,8.62,7.9,3.4,3.47,16:11:00,0.004539,11.47,3.19,16:36:00,0.001286,11.53,0.14
2022-03-23,LBPS,Healthcare,United Kingdom,92,16.63,1.53,nan,4.669,11.7,06:58:00,0.039741,0.32,-44.02,07:59:00,4.49,6.76,8.8,09:54:00,1.000025,12.37,6.2,10:30:00,0.114826,16.98,12.52,8.8,09:54:00,1.000025,12.37,5.88,11:41:00,0.04913,19.23,14.92,6.18,12:49:00,0.068488,19.89,5.78,12:11:00,0.025899,19.5,0.93,6.48,14:39:00,0.076916,20.87,5.48,15:01:00,0.066955,21.26,1.44,8.8,09:54:00,1.000025,12.37,5.48,15:01:00,0.066955,21.26,17.29,5.9,6.15,16:03:00,0.00205,21.76,5.6,17:43:00,0.007003,21.8,0.08
2022-03-23,RZLT,Healthcare,United States,26,9.41,52.45,1.2,3.63,6.62,07:11:00,0.069941,0.09,-43.05,08:09:00,3.83,4.41,4.64,09:37:00,0.285972,4.7,3.76,10:21:00,0.053021,6.25,2.51,4.64,09:37:00,0.285972,4.7,3.24,11:38:00,0.023084,7.39,3.77,3.7,13:19:00,0.009986,7.93,3.32,12:00:00,0.006351,7.59,0.4,4.01,14:47:00,0.092157,8.26,3.47,14:35:00,0.00016,8.02,0.75,4.64,09:37:00,0.285972,4.7,3.24,11:38:00,0.023084,7.39,4.91,3.9,3.91,16:00:00,0.025382,8.73,3.57,16:59:00,0.00075,8.75,0.05
2022-03-23,CELZ,Healthcare,United States,nan,2.16,15.05,13.11,1.7,3.56,09:25:00,1.098297,19.26,-7.3,09:27:00,21.62,3.45,3.9,09:32:00,4.226696,30.71,2.82,10:28:00,0.599829,73.72,52.94,3.9,09:32:00,4.226696,30.71,2.63,11:46:00,0.490652,87.64,67.79,3.2,12:35:00,0.735988,96.01,2.7,12:00:00,0.057694,89.07,23.2,3.45,15:13:00,1.145524,123.84,2.86,14:54:00,0.260987,117.59,25.51,3.9,09:32:00,4.226696,30.71,2.63,11:46:00,0.490652,87.64,116.4,3.11,3.4,16:06:00,0.236975,138.08,3.01,16:42:00,0.029182,139.36,2.66
2022-03-24,ESOA,Industrials,United States,703,8.33,2.24,0.61,3.29,5.69,04:02:00,0.08921,0.14,-27.94,09:29:00,1.97,4.14,4.31,09:32:00,0.141409,2.23,3.35,10:18:00,0.040577,3.88,2.03,4.31,09:32:00,0.141409,2.23,3.35,10:18:00,0.040577,3.88,5.85,4.68,12:34:00,0.296677,12.41,3.8,12:57:00,0.200652,15.11,9.67,4.18,14:02:00,0.044355,17.46,3.54,15:08:00,0.037296,18.74,2.19,4.68,12:34:00,0.296677,12.41,3.35,10:18:00,0.040577,3.88,17.61,3.75,3.79,16:00:00,0.026757,19.58,3.36,18:07:00,0.000678,19.7,0.2
2022-03-24,ICLK,Communication Services,Hong Kong,nan,63.77,35.31,nan,1.67,2.35,04:08:00,0.122775,0.33,-26.38,08:34:00,2.33,1.75,1.8,09:31:00,0.049057,2.37,1.53,10:22:00,0.031993,3.51,1.28,1.8,09:31:00,0.049057,2.37,1.47,11:36:00,0.066315,4.08,1.9,1.54,12:03:00,0.006043,4.23,1.45,13:20:00,0.002565,4.62,0.55,1.51,15:19:00,0.006521,4.96,1.43,14:33:00,0.0008,4.86,0.41,1.8,09:31:00,0.049057,2.37,1.43,14:33:00,0.0008,4.86,2.87,1.44,1.49,16:58:00,0.001323,5.2,1.43,16:00:00,0.016836,5.19,0.03
2022-03-24,MFH,Financial Services,China,22,7.68,2.73,nan,2.1,7.5,04:17:00,0.047275,0.08,-61.73,09:27:00,5.3,2.99,3.06,09:31:00,0.192058,5.49,2.43,09:56:00,0.067918,7.78,3.59,3.06,09:31:00,0.192058,5.49,2.35,11:00:00,0.041479,9.43,4.88,2.95,12:56:00,0.11106,11.33,2.57,12:19:00,0.001942,10.46,2.81,2.85,14:34:00,0.004248,13.25,2.46,15:23:00,0.127337,14.03,1.83,3.06,09:31:00,0.192058,5.49,2.35,11:00:00,0.041479,9.43,9.46,2.74,2.75,16:00:00,0.055699,14.72,2.55,17:55:00,0.000214,14.8,0.15
2022-03-24,FSRD,Technology,United States,303,0.95,61.25,nan,1.9,3.53,05:19:00,0.066565,0.37,-39.94,09:24:00,1.88,2.15,2.7,09:41:00,0.790187,4.3,1.98,10:22:00,0.149144,8.32,6.76,2.7,09:41:00,0.790187,4.3,1.98,10:22:00,0.149144,8.32,8.29,2.28,13:08:00,0.024349,10.51,2.15,12:36:00,0.011685,10.32,0.64,2.29,14:02:00,0.046899,10.84,2.2,15:02:00,0.064259,11.21,0.82,2.7,09:41:00,0.790187,4.3,1.98,10:22:00,0.149144,8.32,9.74,2.25,2.26,16:04:00,0.001493,11.62,2.2,16:12:00,0.00382,11.63,0.08
2022-03-24,BVXV,Healthcare,Israel,15,18.81,1.81,nan,1.39,2.4,08:43:00,0.798318,7.48,-14.17,09:08:00,17.37,2.18,2.29,09:33:00,2.110236,22.55,1.83,10:20:00,0.424392,41.82,25.79,2.29,09:33:00,2.110236,22.55,1.72,11:26:00,0.159434,48.93,34.03,1.87,12:01:00,0.222655,51.53,1.68,12:51:00,0.097888,54.13,5.18,1.86,15:00:00,0.089066,59.22,1.69,15:53:00,0.170427,60.74,5.14,2.29,09:33:00,2.110236,22.55,1.68,12:51:00,0.097888,54.13,43.97,1.72,1.75,16:02:00,0.031206,61.29,1.63,19:49:00,0.007244,61.7,0.68
2022-03-24,LLL,Consumer Cyclical,China,244,1.77,4.85,12.04,3.37,4.47,09:24:00,0.281175,0.87,-8.95,09:28:00,1.43,4.31,5.63,10:18:00,1.442902,25.82,3.81,09:34:00,0.202407,2.82,31.57,5.63,10:18:00,1.442902,25.82,3.81,09:34:00,0.202407,2.82,55.1,5.12,12:45:00,0.638294,64.07,4.42,13:50:00,0.123986,68.09,12.2,4.62,14:49:00,0.103163,70.5,4.1,15:19:00,0.200072,72.13,5.07,5.63,10:18:00,1.442902,25.82,3.81,09:34:00,0.202407,2.82,72.25,4.3,4.36,16:01:00,0.005263,73.65,3.88,18:11:00,0.000195,73.96,0.43
2022-03-25,CLVR,Healthcare,United States,560,15.91,23.53,10.8,1.58,2.46,04:05:00,0.180284,0.43,-18.7,07:12:00,5.52,2.0,2.33,09:46:00,1.634689,13.78,1.88,09:37:00,0.254391,8.57,23.54,2.33,09:46:00,1.634689,13.78,1.88,09:37:00,0.254391,8.57,33.91,2.18,13:00:00,0.580166,47.37,1.96,12:00:00,0.020229,39.34,12.08,3.98,16:00:00,1.38824,119.21,2.09,14:04:00,0.089437,51.59,67.84,3.98,16:00:00,1.38824,119.21,1.88,09:37:00,0.254391,8.57,113.77,3.89,4.2,16:02:00,0.587496,120.06,3.47,20:00:00,0.048086,130.87,13.06
2022-03-25,MFH,Financial Services,China,22,7.68,2.73,nan,2.74,4.16,04:33:00,0.069893,0.75,-31.01,09:29:00,2.77,2.89,2.92,09:32:00,0.033434,2.88,2.47,10:28:00,0.023157,3.55,0.8,2.92,09:32:00,0.033434,2.88,2.34,10:56:00,0.007977,3.85,1.3,2.6,12:58:00,0.000358,4.16,2.49,12:23:00,0.010316,4.12,0.16,2.65,14:18:00,0.006499,4.25,2.49,15:48:00,0.00483,4.44,0.27,2.92,09:32:00,0.033434,2.88,2.34,10:56:00,0.007977,3.85,1.73,2.55,2.6,18:13:00,0.001341,4.53,2.51,19:36:00,0.0002,4.53,0.06
2022-03-25,NEXT,Energy,United States,57,33.39,85.38,3.12,4.81,5.15,09:26:00,0.0012,0.07,-2.72,09:30:00,0.07,5.06,5.47,10:00:00,0.059362,0.88,4.81,09:33:00,0.050727,0.23,1.18,5.62,11:52:00,0.099116,2.01,4.81,09:33:00,0.050727,0.23,2.14,6.56,13:49:00,0.48047,10.72,5.45,12:00:00,0.005135,2.2,9.5,6.61,15:14:00,0.291862,15.33,6.17,14:41:00,0.107761,14.04,5.39,6.61,15:14:00,0.291862,15.33,4.81,09:33:00,0.050727,0.23,16.99,6.35,6.55,16:18:00,0.016345,17.1,6.28,16:01:00,0.00378,17.07,0.26
2022-03-28,HYMC,Basic Materials,United States,240,41.05,21.64,7.85,1.275,1.85,07:34:00,0.365504,12.13,-15.14,08:01:00,28.88,1.66,1.88,09:54:00,2.438305,63.78,1.58,09:35:00,1.522776,35.92,69.12,2.08,10:48:00,2.629892,127.66,1.58,09:35:00,1.522776,35.92,152.82,2.35,13:14:00,1.494847,243.84,1.84,12:00:00,0.487448,181.53,96.2,2.4,14:13:00,1.149221,290.95,2.11,15:27:00,3.259046,332.26,77.12,2.4,14:13:00,1.149221,290.95,1.58,09:35:00,1.522776,35.92,324.98,2.31,2.74,17:45:00,0.324203,372.23,2.22,16:12:00,0.163983,355.12,32.81
2022-03-28,FRLN,Healthcare,United Kingdom,236,15.85,59.19,nan,1.12,1.44,04:46:00,0.058808,0.4,-16.67,08:50:00,1.4,1.23,1.23,09:31:00,0.019602,1.42,1.15,09:39:00,0.058092,1.54,0.44,1.23,09:31:00,0.019602,1.42,1.15,09:39:00,0.058092,1.54,0.7,1.2,12:00:00,0.0002,2.09,1.14,12:20:00,0.013574,2.16,0.14,1.2,14:56:00,0.048111,2.33,1.14,15:05:00,0.062832,2.41,0.26,1.23,09:31:00,0.019602,1.42,1.14,12:20:00,0.013574,2.16,1.1,1.16,1.2,16:01:00,0.0038,2.49,1.11,19:43:00,0.006466,2.52,0.05
2022-03-28,KXIN,Consumer Cyclical,China,nan,nan,0.42,1.42,1.11,1.92,07:21:00,0.370138,2.28,-21.35,08:07:00,10.83,1.63,1.67,09:32:00,1.023737,12.27,1.4,10:27:00,0.27478,25.75,15.24,1.67,09:32:00,1.023737,12.27,1.4,10:27:00,0.27478,25.75,20.74,1.5,12:25:00,0.117473,32.29,1.41,12:03:00,0.05662,31.61,3.53,1.54,14:25:00,0.370034,36.78,1.43,14:55:00,0.047588,38.18,5.18,1.67,09:32:00,1.023737,12.27,1.4,10:27:00,0.27478,25.75,29.27,1.44,1.46,16:00:00,0.084971,40.07,1.32,19:46:00,0.002939,40.64,0.69
2022-03-28,DATS,Technology,United States,nan,14.59,1.66,12.36,1.66,2.33,08:29:00,0.248654,3.71,-12.88,09:15:00,6.9,2.07,3.23,10:17:00,2.664874,68.5,2.06,09:30:00,0.015021,6.9,77.22,3.23,10:17:00,2.664874,68.5,2.06,09:30:00,0.015021,6.9,117.12,3.2,12:05:00,0.880279,126.71,2.65,13:51:00,0.693214,156.1,34.31,3.2,15:23:00,1.472688,176.14,2.62,15:56:00,0.215298,186.69,30.21,3.23,10:17:00,2.664874,68.5,2.06,09:30:00,0.015021,6.9,180.72,2.68,2.68,16:00:00,0.402892,187.6,2.41,16:11:00,0.108818,188.2,2.18
2022-03-29,CLVR,Healthcare,United States,560,15.91,23.53,10.8,1.9545,2.39,04:14:00,0.121174,0.61,-19.67,07:13:00,7.31,2.17,2.25,09:33:00,0.539981,8.65,1.97,10:10:00,0.447331,14.31,9.76,2.65,11:33:00,0.402568,40.71,1.97,10:10:00,0.447331,14.31,38.21,3.28,13:40:00,1.429345,86.13,2.42,12:02:00,0.237514,45.95,50.45,3.25,14:19:00,0.81275,102.88,2.6,15:35:00,0.762491,121.39,30.74,3.28,13:40:00,1.429345,86.13,1.97,10:10:00,0.447331,14.31,118.93,2.66,2.78,16:53:00,0.023461,126.89,2.56,16:11:00,0.067924,126.51,1.61
